word,2009_freq,2010_freq,2011_freq,2012_freq,2013_freq,2014_freq,2015_freq,2016_freq,2017_freq,2018_freq
roleplayinggame,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linearwork,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stoke,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
pearl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0
hideandseek,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
drag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
kinterchange,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
differentialdifference,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ante,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
meshfree,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
essence,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0
eventclock,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glanage,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spatiallycoupled,0.0,0.0,1.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0
normative,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0
sofic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phenomenological,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
widescope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suppress,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
erratum,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
reducedform,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doctoral,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flp,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparseassembler,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
planetlab,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reynoldsaveraged,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
come,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
unittime,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phasequantized,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diabetes,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
nonprogressive,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
codedivision,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
footsteps,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
testfree,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multiradio,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
stabbingmax,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ex,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
electroweak,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rankdeficient,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
hyperminimization,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
palindromization,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moissonnage,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
differencehuffman,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ebxml,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetizes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
operands,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
faddeyeva,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
superdcomplexity,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uschold,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aismotif,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gloss,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
subleq,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2t1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haarhilbert,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
epsilonsamples,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
si,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
multipleaccumulate,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macrocell,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
conclusions,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
analyzer,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
wan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
cnode,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
muon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
welcome,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
cubefree,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ancora,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
finiterepetition,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciclops,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sintersecting,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multiuse,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
visualise,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
circumvent,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
residuated,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spatiallyaware,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
monadically,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quiesce,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
homecare,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuberculosis,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
userprivate,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bocd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hk,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
frmg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baixo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
discretecontinuous,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deduplication,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
plexiform,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ofdmasdm,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
streamline,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
energylatency,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2site,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harder,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
inject,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
usable,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0
exemplification,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
codeerrorsubsequences,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toll,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
doublescattering,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
substructuring,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
knightian,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resistance,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0
econtracts,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertexlabeled,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scalation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dapprentissage,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
incompletion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buy,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
solutionguided,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proactiveness,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crumble,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pydec,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parallex,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
questv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
azure,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
detachability,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
employees,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inclusions,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
cryptographically,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
cord,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
transportfriendly,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metropolitan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
nonmemoryless,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramseytype,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
invoke,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adequation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gioiatauro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atomata,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swiss,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handovers,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
bicolored,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
servo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disruptiontolerant,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mecbic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triplyshortened,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eslo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
generally,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distribue,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
percentile,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0
battle,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3uniform,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interferencealignment,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lifestyle,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fillin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
correspondenceless,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blindness,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
complexification,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pfaffian,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
today,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
degradation,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
eliteness,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
planaremulable,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groupon,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pccluster,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snakeinthebox,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
coloradaptive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
memorysizethree,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scramble,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
pruferlike,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diagnostics,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0
parallelizability,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bullet,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phd,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
eyeball,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
starcraft,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0
powerconstrained,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
emso,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opnet,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
measurementadaptive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
socialtechnological,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upperbounding,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
sgmh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redpill,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qcs,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attribution,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0
expertguided,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibgp,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tls,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
demodulate,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
submatrices,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
pursuits,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
fullysequenced,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdipomdp,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selfhealing,0.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0
discrepancies,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biometry,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trim,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
boot,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
unity,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tagset,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sidepayment,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jungles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3cnf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shortcuts,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
marvin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
reimagining,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distinction,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
diagnose,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
captcha,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
spintronic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
belong,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
subautomata,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geiringerlike,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dapprenants,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gindex,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commonsense,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,7.0
indoortooutdoor,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lusager,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tilde,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0
distributedorder,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
datacasting,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defenses,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0
timeoptimal,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ieee_80211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attend,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0
nexttoshortest,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonserial,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctcs,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forwardbackward,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
metatools,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phaselift,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
quantumlike,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
focalization,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forthe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impossibilities,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kcore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
currystyle,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fph,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
differentiate,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0
eu,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
eloquent,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
notary,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nonregulatory,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ngo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prover,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0
sourcements,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poplar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
katy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asynchronism,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acyclicity,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
surjective,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
baumwelch,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dvbs2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mpnl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reducedlatency,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modeltheoretic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
wonder,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
higman,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
companion,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0
selectivedos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
preestimation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
egomunities,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canaux,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treecographs,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intragroup,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unrecoverable,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deutschjozsa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
holography,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
subsumer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doublylinked,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
symbiosis,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
virality,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
gomal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clientonly,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bimorphic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
longreach,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsolvable,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bullwhip,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valuefunction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canny,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"twenty million, ninety-two thousand and ten",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visitor,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
geocoding,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yap,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
correntropy,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0
clickstream,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multiply,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0
singleclock,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kxorsat,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misboost,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
englishlithuanianenglish,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conauto20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
unexplored,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quaratic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
homological,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
averageconsensus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decompression,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
subversive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
graffiti,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contextawareness,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
marie,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asn1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knaesat,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
preeminent,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mda,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hire,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
viabilidade,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tense,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consortium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mc2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
unavoidable,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
overall,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
depots,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
crf,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0
metasong,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
